#C'dt(s)', 'V_DC(V)', '', '', '', '', '', '', 'CH1_R', 'CH2_R', 'CH3_R', 'CH5_R', 'CH6_R', 'CH1_P', 'CH2_P', 'CH3_P', 'CH5_P', 'CH6_P', 'CH1_T', 'CH2_T', 'CH3_T', 'CH5_T', 'CH6_T', 'p1', 'p2', 'p3', 'p4', 'p5', 'p6', 'Flow'
#I'TIME[].dt', 'HP34401A.V_DC', 'KT2400.Voltage', 'KT2400.Voltage', '', '', '', '', '', '', 'CH1_R', 'CH2_R', 'CH3_R', 'CH5_R', 'CH6_R', 'CH1_P', 'CH2_P', 'CH3_P', 'CH5_P', 'CH6_P', 'CH1_T', 'CH2_T', 'CH3_T', 'CH5_T', 'CH6_T', 'p1', 'p2', 'p3', 'p4', 'p5', 'p6', 'Flow'
#P'dt', 'V_DC', 'col 1', 'col 2', 'col 3', 'col 4', 'col 5', 'col 6', 'CH1_R', 'CH2_R', 'CH3_R', 'CH5_R', 'CH6_R', 'CH1_P', 'CH2_P', 'CH3_P', 'CH5_P', 'CH6_P', 'CH1_T', 'CH2_T', 'CH3_T', 'CH5_T', 'CH6_T', 'p1', 'p2', 'p3', 'p4', 'p5', 'p6', 'Flow'
#T'1562869078.2531958'
1.138394874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.090160000000000073e-01
1.138396574680423737e+07 nan nan nan nan nan nan nan nan nan 9.874800000000000466e+00 3.440269999999999868e+02 3.288489999999999895e+02 8.626299999999999955e+02 5.977850000000000364e+03 9.874779999999999436e-08 3.440120000000000007e-10 3.288340000000000248e-10 8.626160000000000071e-12 5.969170000000000555e-14 5.381419999999999959e+01 3.565139999999999976e+00 3.845779999999999976e+00 6.271919999999999717e-01 1.057169999999999985e-02 nan nan nan nan nan nan nan
1.138397674680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.560000000000000054e-06 1.159999999999999920e-02 6.260000000000000000e+02 6.250000000000000000e+02 8.109999999999999432e+00 8.000000000000000000e+00 nan
1.138400874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.090160000000000073e-01
1.138402574680423737e+07 nan nan nan nan nan nan nan nan nan 9.874599999999999156e+00 3.440419999999999732e+02 3.288469999999999800e+02 8.624600000000000364e+02 5.968310000000000400e+03 9.874600000000000291e-08 3.440279999999999829e-10 3.288320000000000076e-10 8.624429999999999835e-12 5.959639999999999787e-14 5.381369999999999720e+01 3.564859999999999918e+00 3.845829999999999860e+00 6.273339999999999472e-01 1.062850000000000079e-02 nan nan nan nan nan nan nan
1.138403874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.560000000000000054e-06 1.159999999999999920e-02 6.250000000000000000e+02 6.250000000000000000e+02 8.130000000000000782e+00 7.969999999999999751e+00 nan
1.138406874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.090160000000000073e-01
1.138408674680423737e+07 nan nan nan nan nan nan nan nan nan 9.874000000000000554e+00 3.438500000000000227e+02 3.288650000000000091e+02 8.626100000000000136e+02 5.969359999999999673e+03 9.873940000000000336e-08 3.438349999999999816e-10 3.288510000000000155e-10 8.625929999999999778e-12 5.960690000000000070e-14 5.381199999999999761e+01 3.568319999999999936e+00 3.845390000000000086e+00 6.272109999999999630e-01 1.062229999999999945e-02 nan nan nan nan nan nan nan
1.138409874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.539999999999999822e-06 1.170000000000000033e-02 6.250000000000000000e+02 6.250000000000000000e+02 8.099999999999999645e+00 8.000000000000000000e+00 nan
1.138412874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.074950000000000128e-01
1.138414674680423737e+07 nan nan nan nan nan nan nan nan nan 9.873799999999999244e+00 3.438840000000000146e+02 3.288600000000000136e+02 8.619900000000000091e+02 5.974289999999999964e+03 9.873799999999999384e-08 3.438690000000000147e-10 3.288460000000000243e-10 8.619679999999999477e-12 5.965619999999999777e-14 5.381159999999999854e+01 3.567720000000000002e+00 3.845499999999999918e+00 6.277209999999999734e-01 1.059290000000000058e-02 nan nan nan nan nan nan nan
1.138415874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.550000000000000149e-06 1.170000000000000033e-02 6.260000000000000000e+02 6.250000000000000000e+02 8.089999999999999858e+00 7.969999999999999751e+00 nan
1.138418874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.090160000000000073e-01
1.138420674680423737e+07 nan nan nan nan nan nan nan nan nan 9.872600000000000264e+00 3.439719999999999800e+02 3.288550000000000182e+02 8.628400000000000318e+02 5.976199999999999818e+03 9.872550000000000613e-08 3.439569999999999942e-10 3.288400000000000246e-10 8.628179999999999693e-12 5.967519999999999749e-14 5.380819999999999936e+01 3.566129999999999800e+00 3.845629999999999882e+00 6.270289999999999475e-01 1.058150000000000063e-02 nan nan nan nan nan nan nan
1.138422074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.550000000000000149e-06 1.170000000000000033e-02 6.250000000000000000e+02 6.250000000000000000e+02 8.109999999999999432e+00 7.969999999999999751e+00 nan
1.138424874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.074950000000000128e-01
1.138426674680423737e+07 nan nan nan nan nan nan nan nan nan 9.871900000000000119e+00 3.439329999999999927e+02 3.288260000000000218e+02 8.631900000000000546e+02 5.966279999999999745e+03 9.871819999999999521e-08 3.439180000000000215e-10 3.288119999999999912e-10 8.631750000000000656e-12 5.957619999999999963e-14 5.380630000000000024e+01 3.566829999999999945e+00 3.846319999999999961e+00 6.267380000000000173e-01 1.064060000000000006e-02 nan nan nan nan nan nan nan
1.138428074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.550000000000000149e-06 1.170000000000000033e-02 6.250000000000000000e+02 6.250000000000000000e+02 8.099999999999999645e+00 7.980000000000000426e+00 nan
1.138430874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.074950000000000128e-01
1.138432674680423737e+07 nan nan nan nan nan nan nan nan nan 9.871100000000000207e+00 3.440240000000000009e+02 3.287440000000000282e+02 8.629900000000000091e+02 5.963010000000000218e+03 9.871030000000000478e-08 3.440089999999999750e-10 3.287290000000000029e-10 8.629760000000000581e-12 5.954359999999999985e-14 5.380420000000000158e+01 3.565199999999999925e+00 3.848300000000000054e+00 6.268989999999999840e-01 1.066010000000000048e-02 nan nan nan nan nan nan nan
1.138434274680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.550000000000000149e-06 1.170000000000000033e-02 6.250000000000000000e+02 6.260000000000000000e+02 8.119999999999999218e+00 7.980000000000000426e+00 nan
1.138436874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.090160000000000073e-01
1.138438674680423737e+07 nan nan nan nan nan nan nan nan nan 9.872099999999999653e+00 3.440409999999999968e+02 3.288079999999999927e+02 8.620499999999999545e+02 5.964430000000000291e+03 9.872080000000000345e-08 3.440260000000000174e-10 3.287939999999999918e-10 8.620339999999999193e-12 5.955769999999999824e-14 5.380700000000000216e+01 3.564880000000000049e+00 3.846750000000000114e+00 6.276659999999999462e-01 1.065160000000000065e-02 nan nan nan nan nan nan nan
1.138440274680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.529999999999999917e-06 1.179999999999999973e-02 6.260000000000000000e+02 6.260000000000000000e+02 8.109999999999999432e+00 7.959999999999999964e+00 nan
1.138442874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.090160000000000073e-01
1.138444674680423737e+07 nan nan nan nan nan nan nan nan nan 9.871100000000000207e+00 3.438860000000000241e+02 3.287939999999999827e+02 8.623899999999999864e+02 5.967520000000000437e+03 9.871089999999999752e-08 3.438709999999999802e-10 3.287799999999999751e-10 8.623700000000000100e-12 5.958860000000000117e-14 5.380429999999999779e+01 3.567670000000000119e+00 3.847080000000000055e+00 6.273929999999999785e-01 1.063320000000000064e-02 nan nan nan nan nan nan nan
1.138446274680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.539999999999999822e-06 1.179999999999999973e-02 6.250000000000000000e+02 6.260000000000000000e+02 8.130000000000000782e+00 7.950000000000000178e+00 nan
1.138448874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.090160000000000073e-01
1.138450674680423737e+07 nan nan nan nan nan nan nan nan nan 9.870300000000000296e+00 3.439189999999999827e+02 3.287250000000000227e+02 8.627200000000000273e+02 5.973359999999999673e+03 9.870299999999999385e-08 3.439040000000000048e-10 3.287110000000000036e-10 8.627040000000000770e-12 5.964690000000000608e-14 5.380219999999999914e+01 3.567079999999999806e+00 3.848759999999999959e+00 6.271219999999999573e-01 1.059839999999999914e-02 nan nan nan nan nan nan nan
1.138452474680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.550000000000000149e-06 1.179999999999999973e-02 6.250000000000000000e+02 6.260000000000000000e+02 8.109999999999999432e+00 7.959999999999999964e+00 nan
1.138454874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.090160000000000073e-01
1.138456674680423737e+07 nan nan nan nan nan nan nan nan nan 9.870400000000000063e+00 3.438419999999999845e+02 3.287250000000000227e+02 8.620900000000000318e+02 5.971699999999999818e+03 9.870379999999999741e-08 3.438280000000000249e-10 3.287110000000000036e-10 8.620729999999999760e-12 5.963030000000000341e-14 5.380239999999999867e+01 3.568459999999999965e+00 3.848759999999999959e+00 6.276350000000000540e-01 1.060829999999999933e-02 nan nan nan nan nan nan nan
1.138458474680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.569999999999999958e-06 1.170000000000000033e-02 6.250000000000000000e+02 6.260000000000000000e+02 8.119999999999999218e+00 7.969999999999999751e+00 nan
1.138460874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.090160000000000073e-01
1.138462674680423737e+07 nan nan nan nan nan nan nan nan nan 9.868299999999999628e+00 3.438399999999999750e+02 3.287900000000000205e+02 8.624500000000000455e+02 5.966899999999999636e+03 9.868310000000000305e-08 3.438249999999999992e-10 3.287759999999999925e-10 8.624339999999999580e-12 5.958239999999999409e-14 5.379690000000000083e+01 3.568509999999999849e+00 3.847179999999999822e+00 6.273410000000000375e-01 1.063700000000000062e-02 nan nan nan nan nan nan nan
1.138464674680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.569999999999999958e-06 1.179999999999999973e-02 6.260000000000000000e+02 6.260000000000000000e+02 8.140000000000000568e+00 7.969999999999999751e+00 nan
1.138466874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.090160000000000073e-01
1.138468674680423737e+07 nan nan nan nan nan nan nan nan nan 9.868600000000000705e+00 3.439940000000000282e+02 3.287389999999999759e+02 8.628700000000000045e+02 5.963989999999999782e+03 9.868530000000000290e-08 3.439789999999999761e-10 3.287250000000000203e-10 8.628470000000000694e-12 5.955329999999999525e-14 5.379749999999999943e+01 3.565729999999999844e+00 3.848430000000000017e+00 6.270050000000000345e-01 1.065430000000000023e-02 nan nan nan nan nan nan nan
1.138470874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.579999999999999862e-06 1.170000000000000033e-02 6.260000000000000000e+02 6.260000000000000000e+02 8.119999999999999218e+00 7.959999999999999964e+00 nan
1.138472874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.090160000000000073e-01
1.138474674680423737e+07 nan nan nan nan nan nan nan nan nan 9.868499999999999162e+00 3.439610000000000127e+02 3.288340000000000032e+02 8.624500000000000455e+02 5.970619999999999891e+03 9.868460000000000475e-08 3.439460000000000032e-10 3.288200000000000081e-10 8.624339999999999580e-12 5.961959999999999872e-14 5.379729999999999990e+01 3.566320000000000157e+00 3.846130000000000049e+00 6.273410000000000375e-01 1.061469999999999948e-02 nan nan nan nan nan nan nan
1.138476874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.609999999999999998e-06 1.170000000000000033e-02 6.260000000000000000e+02 6.260000000000000000e+02 8.130000000000000782e+00 7.959999999999999964e+00 nan
1.138478874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.090160000000000073e-01
1.138480674680423737e+07 nan nan nan nan nan nan nan nan nan 9.868999999999999773e+00 3.439710000000000036e+02 3.288029999999999973e+02 8.615700000000000500e+02 5.961149999999999636e+03 9.868939999999999961e-08 3.439569999999999942e-10 3.287890000000000006e-10 8.615559999999999288e-12 5.952489999999999661e-14 5.379860000000000042e+01 3.566129999999999800e+00 3.846880000000000077e+00 6.280569999999999764e-01 1.067120000000000048e-02 nan nan nan nan nan nan nan
1.138483074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.600000000000000094e-06 1.170000000000000033e-02 6.260000000000000000e+02 6.260000000000000000e+02 8.119999999999999218e+00 7.969999999999999751e+00 nan
1.138484874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.090160000000000073e-01
1.138486774680423737e+07 nan nan nan nan nan nan nan nan nan 9.868100000000000094e+00 3.440659999999999741e+02 3.288709999999999809e+02 8.624500000000000455e+02 5.964800000000000182e+03 9.868040000000000264e-08 3.440510000000000251e-10 3.288570000000000153e-10 8.624289999999999797e-12 5.956149999999999566e-14 5.379619999999999891e+01 3.564439999999999831e+00 3.845239999999999991e+00 6.273450000000000415e-01 1.064939999999999984e-02 nan nan nan nan nan nan nan
1.138489274680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.609999999999999998e-06 1.170000000000000033e-02 6.260000000000000000e+02 6.260000000000000000e+02 8.099999999999999645e+00 7.969999999999999751e+00 nan
1.138490874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.090160000000000073e-01
1.138492774680423737e+07 nan nan nan nan nan nan nan nan nan 9.868000000000000327e+00 3.440040000000000191e+02 3.288580000000000041e+02 8.626399999999999864e+02 5.957890000000000327e+03 9.867940000000000150e-08 3.439890000000000102e-10 3.288440000000000072e-10 8.626189999999999617e-12 5.949240000000000407e-14 5.379590000000000316e+01 3.565549999999999997e+00 3.845559999999999867e+00 6.271910000000000540e-01 1.069069999999999916e-02 nan nan nan nan nan nan nan
1.138495274680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.590000000000000190e-06 1.170000000000000033e-02 6.260000000000000000e+02 6.260000000000000000e+02 8.099999999999999645e+00 7.959999999999999964e+00 nan
1.138496874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.090160000000000073e-01
1.138498774680423737e+07 nan nan nan nan nan nan nan nan nan 9.869199999999999307e+00 3.440550000000000068e+02 3.288639999999999759e+02 8.636100000000000136e+02 5.962739999999999782e+03 9.869129999999999647e-08 3.440399999999999824e-10 3.288500000000000069e-10 8.635869999999999229e-12 5.954089999999999371e-14 5.379910000000000281e+01 3.564630000000000187e+00 3.845419999999999838e+00 6.264020000000000143e-01 1.066169999999999965e-02 nan nan nan nan nan nan nan
1.138501474680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.569999999999999958e-06 1.179999999999999973e-02 6.250000000000000000e+02 6.250000000000000000e+02 8.099999999999999645e+00 7.959999999999999964e+00 nan
1.138502874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.090160000000000073e-01
1.138504774680423737e+07 nan nan nan nan nan nan nan nan nan 9.869699999999999918e+00 3.440620000000000118e+02 3.288530000000000086e+02 8.621699999999999591e+02 5.953520000000000437e+03 9.869689999999999488e-08 3.440469999999999908e-10 3.288390000000000160e-10 8.621470000000000421e-12 5.944880000000000312e-14 5.380060000000000286e+01 3.564519999999999911e+00 3.845660000000000078e+00 6.275749999999999940e-01 1.071680000000000028e-02 nan nan nan nan nan nan nan
1.138507674680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.550000000000000149e-06 1.170000000000000033e-02 6.250000000000000000e+02 6.250000000000000000e+02 8.089999999999999858e+00 7.969999999999999751e+00 nan
1.138508874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.074950000000000128e-01
1.138510774680423737e+07 nan nan nan nan nan nan nan nan nan 9.869999999999999218e+00 3.439599999999999795e+02 3.288770000000000095e+02 8.632100000000000364e+02 5.956520000000000437e+03 9.869989999999999828e-08 3.439449999999999946e-10 3.288630000000000151e-10 8.631949999999999787e-12 5.947880000000000400e-14 5.380140000000000100e+01 3.566339999999999844e+00 3.845089999999999897e+00 6.267220000000000013e-01 1.069890000000000077e-02 nan nan nan nan nan nan nan
1.138513674680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.550000000000000149e-06 1.159999999999999920e-02 6.250000000000000000e+02 6.250000000000000000e+02 8.109999999999999432e+00 7.990000000000000213e+00 nan
1.138514874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.074950000000000128e-01
1.138516774680423737e+07 nan nan nan nan nan nan nan nan nan 9.868600000000000705e+00 3.440969999999999800e+02 3.288840000000000146e+02 8.638400000000000318e+02 5.956520000000000437e+03 9.868589999999999564e-08 3.440819999999999808e-10 3.288700000000000234e-10 8.638249999999999871e-12 5.947880000000000400e-14 5.379769999999999897e+01 3.563889999999999780e+00 3.844930000000000181e+00 6.262090000000000156e-01 1.069890000000000077e-02 nan nan nan nan nan nan nan
1.138519874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.550000000000000149e-06 1.179999999999999973e-02 6.240000000000000000e+02 6.250000000000000000e+02 8.099999999999999645e+00 7.990000000000000213e+00 nan
1.138520874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.090160000000000073e-01
1.138522774680423737e+07 nan nan nan nan nan nan nan nan nan 9.867300000000000182e+00 3.440199999999999818e+02 3.289150000000000205e+02 8.614299999999999500e+02 5.953689999999999600e+03 9.867310000000000495e-08 3.440049999999999924e-10 3.289009999999999792e-10 8.614160000000000526e-12 5.945049999999999997e-14 5.379429999999999978e+01 3.565269999999999939e+00 3.844180000000000152e+00 6.281710000000000349e-01 1.071579999999999928e-02 nan nan nan nan nan nan nan
1.138526074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.529999999999999917e-06 1.159999999999999920e-02 6.250000000000000000e+02 6.250000000000000000e+02 8.109999999999999432e+00 7.969999999999999751e+00 nan
1.138526874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.074950000000000128e-01
1.138528774680423737e+07 nan nan nan nan nan nan nan nan nan 9.866899999999999338e+00 3.439220000000000255e+02 3.288910000000000196e+02 8.634400000000000546e+02 5.945409999999999854e+03 9.866899999999999500e-08 3.439069999999999788e-10 3.288769999999999801e-10 8.634179999999999465e-12 5.936779999999999569e-14 5.379319999999999879e+01 3.567029999999999923e+00 3.844759999999999955e+00 6.265399999999999858e-01 1.076520000000000081e-02 nan nan nan nan nan nan nan
1.138532274680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.550000000000000149e-06 1.170000000000000033e-02 6.240000000000000000e+02 6.250000000000000000e+02 8.130000000000000782e+00 7.959999999999999964e+00 nan
1.138532874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.074950000000000128e-01
1.138534774680423737e+07 nan nan nan nan nan nan nan nan nan 9.864699999999999136e+00 3.439220000000000255e+02 3.288700000000000045e+02 8.621699999999999591e+02 5.948819999999999709e+03 9.864669999999999354e-08 3.439069999999999788e-10 3.288560000000000067e-10 8.621470000000000421e-12 5.940190000000000309e-14 5.378719999999999857e+01 3.567029999999999923e+00 3.845270000000000188e+00 6.275749999999999940e-01 1.074489999999999994e-02 nan nan nan nan nan nan nan
1.138538474680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.560000000000000054e-06 1.179999999999999973e-02 6.240000000000000000e+02 6.250000000000000000e+02 8.109999999999999432e+00 7.990000000000000213e+00 nan
1.138538874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.090160000000000073e-01
1.138540874680423737e+07 nan nan nan nan nan nan nan nan nan 9.862399999999999167e+00 3.439100000000000250e+02 3.288170000000000073e+02 8.637300000000000182e+02 5.941720000000000255e+03 9.862369999999999393e-08 3.438949999999999793e-10 3.288030000000000173e-10 8.637079999999999786e-12 5.933099999999999478e-14 5.378110000000000213e+01 3.567239999999999966e+00 3.846550000000000136e+00 6.263039999999999718e-01 1.078729999999999967e-02 nan nan nan nan nan nan nan
1.138544674680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.569999999999999958e-06 1.170000000000000033e-02 6.250000000000000000e+02 6.250000000000000000e+02 8.130000000000000782e+00 7.990000000000000213e+00 nan
1.138544874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.090160000000000073e-01
1.138546874680423737e+07 nan nan nan nan nan nan nan nan nan 9.861599999999999255e+00 3.438890000000000100e+02 3.288509999999999991e+02 8.624500000000000455e+02 5.943550000000000182e+03 9.861550000000000051e-08 3.438740000000000059e-10 3.288369999999999988e-10 8.624319999999999344e-12 5.934929999999999431e-14 5.377890000000000015e+01 3.567619999999999791e+00 3.845709999999999962e+00 6.273429999999999840e-01 1.077640000000000021e-02 nan nan nan nan nan nan nan
1.138550674680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.590000000000000190e-06 1.170000000000000033e-02 6.250000000000000000e+02 6.250000000000000000e+02 8.099999999999999645e+00 7.969999999999999751e+00 nan
1.138550874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.090160000000000073e-01
1.138552874680423737e+07 nan nan nan nan nan nan nan nan nan 9.861299999999999955e+00 3.438890000000000100e+02 3.288210000000000264e+02 8.626000000000000227e+02 5.933189999999999600e+03 9.861229999999999953e-08 3.438740000000000059e-10 3.288070000000000000e-10 8.625830000000000213e-12 5.924579999999999884e-14 5.377799999999999869e+01 3.567619999999999791e+00 3.846449999999999925e+00 6.272199999999999998e-01 1.083849999999999918e-02 nan nan nan nan nan nan nan
1.138556674680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.600000000000000094e-06 1.170000000000000033e-02 6.250000000000000000e+02 6.250000000000000000e+02 8.119999999999999218e+00 7.969999999999999751e+00 nan
1.138556874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.090160000000000073e-01
1.138558874680423737e+07 nan nan nan nan nan nan nan nan nan 9.861700000000000799e+00 3.439940000000000282e+02 3.287930000000000064e+02 8.621499999999999773e+02 5.941020000000000437e+03 9.861619999999999866e-08 3.439789999999999761e-10 3.287780000000000097e-10 8.621310000000000147e-12 5.932400000000000551e-14 5.377909999999999968e+01 3.565729999999999844e+00 3.847129999999999939e+00 6.275880000000000347e-01 1.079150000000000074e-02 nan nan nan nan nan nan nan
1.138562874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.609999999999999998e-06 1.170000000000000033e-02 6.250000000000000000e+02 6.250000000000000000e+02 8.130000000000000782e+00 7.969999999999999751e+00 2.090160000000000073e-01
1.138564874680423737e+07 nan nan nan nan nan nan nan nan nan 9.862600000000000477e+00 3.439599999999999795e+02 3.288020000000000209e+02 8.622300000000000182e+02 5.946260000000000218e+03 9.862580000000000161e-08 3.439460000000000032e-10 3.287869999999999835e-10 8.622100000000000591e-12 5.937630000000000520e-14 5.378159999999999741e+01 3.566339999999999844e+00 3.846909999999999830e+00 6.275230000000000530e-01 1.076019999999999928e-02 nan nan nan nan nan nan nan
1.138568874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.609999999999999998e-06 1.179999999999999973e-02 6.250000000000000000e+02 6.260000000000000000e+02 8.070000000000000284e+00 7.980000000000000426e+00 2.074950000000000128e-01
1.138570874680423737e+07 nan nan nan nan nan nan nan nan nan 9.862099999999999866e+00 3.440840000000000032e+02 3.288340000000000032e+02 8.626799999999999500e+02 5.952510000000000218e+03 9.862090000000000134e-08 3.440690000000000244e-10 3.288189999999999995e-10 8.626600000000000421e-12 5.943870000000000400e-14 5.378040000000000020e+01 3.564109999999999889e+00 3.846140000000000114e+00 6.271569999999999645e-01 1.072279999999999935e-02 nan nan nan nan nan nan nan
1.138574874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.590000000000000190e-06 1.179999999999999973e-02 6.260000000000000000e+02 6.250000000000000000e+02 8.109999999999999432e+00 7.969999999999999751e+00 2.090160000000000073e-01
